Record_ID,Data_Resource_Name,Scientific_Name,Common_Name,Latitude,Longitude,Year,Month,Day,State,Local_Government_Area,Basis_Of_Record,Individual_Count,Date,Density
e9c75536-5cc8-4443-8b95-b9fbe69ad48a,Victorian Biodiversity Atlas,Felis catus,Cat,-37.79886,148.36776,2021,11,1,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2021-11-01,low
e9c7a07e-37d1-4efd-82cc-e02ade89c49b,Victorian Biodiversity Atlas,Felis catus,Cat,-37.35056,148.28377,2013,5,7,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2013-05-07,low
e9ce65e5-49f0-4cce-94b7-1c1251036f0b,Victorian Biodiversity Atlas,Felis catus,Cat,-38.02069,141.17202,2015,10,28,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2015-10-28,low
e9cf6507-5ee3-48b8-8657-df6469e66218,Victorian Biodiversity Atlas,Felis catus,Cat,-38.20682,145.70965,1981,1,1,Victoria,Baw Baw (S),HUMAN_OBSERVATION,1,1981-01-01,low
e9f1c6a4-40ea-45fc-9fb2-a568bc976d47,Victorian Biodiversity Atlas,Felis catus,Cat,-36.13157,147.22519,1995,9,9,Victoria,Towong (S),HUMAN_OBSERVATION,1,1995-09-09,low
e9f459eb-2d7b-4ab1-acff-e543d8b62d94,Victorian Biodiversity Atlas,Felis catus,Cat,-37.08112,146.09426,2021,5,11,Victoria,Mansfield (S),HUMAN_OBSERVATION,2,2021-05-11,low
ea034e83-e99a-41dc-8cb0-e5bc0b6d6e72,Victorian Biodiversity Atlas,Felis catus,Cat,-38.33614,145.45449,2019,3,2,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,2,2019-03-02,low
ea05a727-632b-4e48-b893-3a995d94b18d,Victorian Biodiversity Atlas,Felis catus,Cat,-37.58136,145.59315,2016,11,9,Victoria,Yarra Ranges (S),HUMAN_OBSERVATION,1,2016-11-09,low
ea141eef-72dd-4a8e-8609-1f44b7e73b79,Victorian Biodiversity Atlas,Felis catus,Cat,-37.8619,145.382,2018,1,1,Victoria,Yarra Ranges (S),HUMAN_OBSERVATION,1,2018-01-01,low
ea1750c4-5656-4299-8f37-c8706096dd2f,Victorian Biodiversity Atlas,Felis catus,Cat,-37.3217,144.2479,2011,3,16,Victoria,Hepburn (S),HUMAN_OBSERVATION,1,2011-03-16,low
ea17ea68-f219-4a8c-bcd0-a3ff6cd59bc7,Victorian Biodiversity Atlas,Felis catus,Cat,-37.54174,149.44731,2023,5,1,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2023-05-01,low
ea3b5a0e-47f4-4316-b840-77295a46767d,Victorian Biodiversity Atlas,Felis catus,Cat,-38.2009,145.37184,2010,2,8,Victoria,Casey (C),HUMAN_OBSERVATION,1,2010-02-08,low
ea3f91ad-51d3-41be-a962-6b617f961306,Victorian Biodiversity Atlas,Felis catus,Cat,-37.20406,147.89154,2019,7,4,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2019-07-04,low
ea3fcbe8-2edb-42c1-8b0a-fd501b5b5d21,Victorian Biodiversity Atlas,Felis catus,Cat,-38.90804,146.2433,2018,11,16,Victoria,South Gippsland (S),HUMAN_OBSERVATION,1,2018-11-16,low
ea647644-c4f7-4817-9271-0b749486a5f1,Victorian Biodiversity Atlas,Felis catus,Cat,-37.38794,145.94269,2021,9,17,Victoria,Murrindindi (S),HUMAN_OBSERVATION,1,2021-09-17,low
ea65457e-c200-4b38-9da5-db94a7a922f6,Victorian Biodiversity Atlas,Felis catus,Cat,-37.14405,148.798,2021,10,27,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2021-10-27,low
ea6e4ebd-113a-4686-9af4-16023a0bac70,Victorian Biodiversity Atlas,Felis catus,Cat,-37.689,145.2009,2019,9,10,Victoria,Nillumbik (S),HUMAN_OBSERVATION,1,2019-09-10,low
ea71f07e-2939-4180-bacd-8c6faff69573,Victorian Biodiversity Atlas,Felis catus,Cat,-37.35899,147.72893,2017,10,7,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-10-07,low
ea73fd07-b6e9-4ac2-aef2-42eeb6d02812,Victorian Biodiversity Atlas,Felis catus,Cat,-38.33551,145.29335,2021,8,11,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-08-11,low
ea75e1bf-c920-4b06-9c6c-3d2633c942be,Victorian Biodiversity Atlas,Felis catus,Cat,-38.37004,145.0009,2007,4,1,Victoria,Mornington Peninsula (S),HUMAN_OBSERVATION,1,2007-04-01,low
ea905d0b-f658-410f-95aa-9039779dda21,Victorian Biodiversity Atlas,Felis catus,Cat,-37.55258,148.47934,2019,6,26,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2019-06-26,low
ea91c02f-066e-48ad-96f7-35171a0f3519,Victorian Biodiversity Atlas,Felis catus,Cat,-38.0967,146.39016,2010,12,1,Victoria,Baw Baw (S),HUMAN_OBSERVATION,1,2010-12-01,low
ea982b85-8cf5-4b48-b486-2fd813aeba6e,Victorian Biodiversity Atlas,Felis catus,Cat,-36.97048,148.39023,2017,6,5,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-06-05,low
eab9e57d-b3a6-48e0-a3be-8a2967583354,Victorian Biodiversity Atlas,Felis catus,Cat,-36.97588,148.22937,2022,2,9,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2022-02-09,low
eabbffbb-16b0-43d9-a777-200ab7735237,Victorian Biodiversity Atlas,Felis catus,Cat,-38.39357,145.39256,2021,7,13,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-07-13,low
eabf4425-871b-4f4b-af22-2b246e5d03ea,Victorian Biodiversity Atlas,Felis catus,Cat,-38.34482,145.44245,2019,3,2,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,6,2019-03-02,medium
eac0d69a-292b-4537-8626-79819b5c66a4,Victorian Biodiversity Atlas,Felis catus,Cat,-37.04116,148.31835,2020,8,4,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2020-08-04,low
eac676fd-5190-4383-a8a3-98582c206f32,Victorian Biodiversity Atlas,Felis catus,Cat,-38.40681,146.47631,1978,11,23,Victoria,Latrobe (C),HUMAN_OBSERVATION,1,1978-11-23,low
eac7b851-22fe-4a3b-be10-270452bffd77,Victorian Biodiversity Atlas,Felis catus,Cat,-36.92542,148.37678,2021,12,5,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2021-12-05,low
ead01f6d-907c-48e3-b0a2-8ec7031e238f,Victorian Biodiversity Atlas,Felis catus,Cat,-38.09546,147.45669,2021,8,27,Victoria,Wellington (S),HUMAN_OBSERVATION,1,2021-08-27,low
eae8a216-1e48-4682-8c5c-bbc32a24cc03,Victorian Biodiversity Atlas,Felis catus,Cat,-38.33127,145.2848,2021,7,13,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-07-13,low
eaef467e-3954-4243-ac36-baa3225eb5b2,Victorian Biodiversity Atlas,Felis catus,Cat,-37.80003,145.3351,2018,5,29,Victoria,Yarra Ranges (S),HUMAN_OBSERVATION,3,2018-05-29,low
eb08dd77-b4d6-4534-b643-ad74d3f1d5ce,Museums Victoria provider for OZCAM,Felis catus,Cat,-36.8465,146.05,2023,4,20,Victoria,Benalla (RC),MACHINE_OBSERVATION,1,2023-04-20,low
eb189173-d5c2-4450-9727-3084ebad81f7,Victorian Biodiversity Atlas,Felis catus,Cat,-36.84866,146.72239,2020,11,4,Victoria,Alpine (S),HUMAN_OBSERVATION,1,2020-11-04,low
eb1cd31f-8b79-4f4f-b0b3-6b2b71c53d80,Victorian Biodiversity Atlas,Felis catus,Cat,-37.63369,148.41675,2023,9,28,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2023-09-28,low
eb25a998-2f21-4a36-80df-e5198b9f8b8d,Victorian Biodiversity Atlas,Felis catus,Cat,-38.1804,141.50419,2013,1,16,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2013-01-16,low
eb2a0255-8201-449a-9980-c6940f7dcfef,Victorian Biodiversity Atlas,Felis catus,Cat,-37.10833,148.29206,2020,12,3,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2020-12-03,low
eb390914-127e-4e35-ab7d-b5bd59728360,Victorian Biodiversity Atlas,Felis catus,Cat,-37.33271,145.89461,2022,5,26,Victoria,Murrindindi (S),HUMAN_OBSERVATION,1,2022-05-26,low
eb46379b-43d8-40a4-98e4-2a24e7d804af,Victorian Biodiversity Atlas,Felis catus,Cat,-37.54639,143.87944,2009,2,18,Victoria,Ballarat (C),HUMAN_OBSERVATION,1,2009-02-18,low
eb4e3d8d-0381-43a1-87e1-61e64a9b4cc3,Victorian Biodiversity Atlas,Felis catus,Cat,-37.60016,148.66083,2017,2,22,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-02-22,low
eb7abc62-8d3a-4739-a820-37f1801c3e74,Victorian Biodiversity Atlas,Felis catus,Cat,-37.25101,148.55756,2016,7,29,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2016-07-29,low
eb7c6e18-d54f-4ef8-958d-7a1c498e68f9,Victorian Biodiversity Atlas,Felis catus,Cat,-38.03637,141.03428,2022,10,13,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2022-10-13,low
eb7e8a51-2212-4b78-99a7-8555221d46de,iNaturalist Australia,Felis catus,Cat,-37.834042,145.216353,2024,3,26,Victoria,Maroondah (C),HUMAN_OBSERVATION,1,2024-03-26,low
eb7eb751-a59c-4c83-b10b-75eb28ac9059,Victorian Biodiversity Atlas,Felis catus,Cat,-37.539,142.43756,2011,11,30,Victoria,Ararat (RC),HUMAN_OBSERVATION,1,2011-11-30,low
eb808bee-6038-45fb-9e61-68d19e61684e,Victorian Biodiversity Atlas,Felis catus,Cat,-37.3793,145.89523,2021,2,17,Victoria,Murrindindi (S),HUMAN_OBSERVATION,1,2021-02-17,low
eb80b48c-8008-42a1-af81-57348f08a27f,Victorian Biodiversity Atlas,Felis catus,Cat,-38.36276,145.39314,2021,11,28,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-11-28,low
eb833ccb-540c-47f9-bc28-337e1b9b7ef3,Victorian Biodiversity Atlas,Felis catus,Cat,-37.3041,142.213,2011,12,21,Victoria,Southern Grampians (S),HUMAN_OBSERVATION,1,2011-12-21,low
eb8795b5-de1d-482a-aec6-719a2d3fc50f,Victorian Biodiversity Atlas,Felis catus,Cat,-38.62234,142.9943,2012,9,1,Victoria,Corangamite (S),HUMAN_OBSERVATION,1,2012-09-01,low
eb89a3bd-f5ad-41b5-a484-ca0e9fe2e9b3,Victorian Biodiversity Atlas,Felis catus,Cat,-34.68792,142.41889,2015,9,12,Victoria,Mildura (RC),HUMAN_OBSERVATION,1,2015-09-12,low
eb8dc449-eae5-4669-9049-28c39260b0a0,Victorian Biodiversity Atlas,Felis catus,Cat,-38.43265,144.92242,1987,12,12,Victoria,Mornington Peninsula (S),HUMAN_OBSERVATION,1,1987-12-12,low
eb93851e-78b7-4093-8268-20c511d251fd,Victorian Biodiversity Atlas,Felis catus,Cat,-34.42211,141.43911,2018,9,26,Victoria,Mildura (RC),HUMAN_OBSERVATION,1,2018-09-26,low
eb94642a-1506-4bec-9c27-03b304c4f0c9,Victorian Biodiversity Atlas,Felis catus,Cat,-36.93132,148.41957,2016,5,5,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2016-05-05,low
eb9fee8a-fd61-4d11-a70e-d01971b59fc1,Victorian Biodiversity Atlas,Felis catus,Cat,-37.96648,141.53067,2014,11,17,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2014-11-17,low
eba10f30-8e52-4b73-8faf-d26c7b243f83,Victorian Biodiversity Atlas,Felis catus,Cat,-37.96315,145.13606,1999,2,17,Victoria,Greater Dandenong (C),HUMAN_OBSERVATION,1,1999-02-17,low
eba8ceb1-d14e-409b-bf5c-1b961ff90e8d,Victorian Biodiversity Atlas,Felis catus,Cat,-38.0264,141.06627,2013,11,19,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2013-11-19,low
ebabbbea-dfad-4d29-9edd-57b60e8a9de3,Victorian Biodiversity Atlas,Felis catus,Cat,-37.37428,148.57964,1991,3,11,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,1991-03-11,low
ebd6122e-712d-4169-b993-3349fd9a5d53,Victorian Biodiversity Atlas,Felis catus,Cat,-37.6988,146.35143,2012,5,29,Victoria,Baw Baw (S),HUMAN_OBSERVATION,1,2012-05-29,low
ebdb55d4-a47d-4f51-95b9-aee99ff5f606,Victorian Biodiversity Atlas,Felis catus,Cat,-36.57544,141.78996,2019,6,28,Victoria,West Wimmera (S),HUMAN_OBSERVATION,1,2019-06-28,low
ebe2cfd9-7d61-465b-8f7a-2753c91aa068,Victorian Biodiversity Atlas,Felis catus,Cat,-38.3945,144.0884,2011,11,11,Victoria,Surf Coast (S),HUMAN_OBSERVATION,1,2011-11-11,low
ebe94501-91f0-43c1-b2fd-4ff8fc37cd11,Victorian Biodiversity Atlas,Felis catus,Cat,-38.3418,144.98765,2007,8,7,Victoria,Mornington Peninsula (S),HUMAN_OBSERVATION,1,2007-08-07,low
ebec1c70-6a76-453c-94ca-b3b6726129f9,Victorian Biodiversity Atlas,Felis catus,Cat,-37.46809,149.29056,1991,4,19,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,1991-04-19,low
ec01ea12-a867-48a8-9c21-3b8d8f098321,Victorian Biodiversity Atlas,Felis catus,Cat,-38.38071,145.35702,2021,9,2,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-09-02,low
ec19cf5f-9db6-4e52-a7da-28d2c6e63cfa,Victorian Biodiversity Atlas,Felis catus,Cat,-37.92395,141.51707,2013,12,9,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2013-12-09,low
ec2d5dba-116a-44a3-a0e7-e160e24c00e2,Victorian Biodiversity Atlas,Felis catus,Cat,-36.1214,145.369,2019,6,20,Victoria,Moira (S),HUMAN_OBSERVATION,1,2019-06-20,low
ec373219-91fa-4318-abc0-a1dd249c7c5b,Victorian Biodiversity Atlas,Felis catus,Cat,-37.28941,148.31413,2016,6,22,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2016-06-22,low
ec3fb51f-7794-46bc-9ede-0402c7a0da91,Victorian Biodiversity Atlas,Felis catus,Cat,-37.49299,149.48566,2016,6,14,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2016-06-14,low
ec567463-ea23-49d5-89a2-c915e2fdfe04,Victorian Biodiversity Atlas,Felis catus,Cat,-37.3022,148.8286,1988,3,17,Victoria,East Gippsland (S),HUMAN_OBSERVATION,2,1988-03-17,low
ec5d09d3-1a79-4969-ac34-96ce55ba74b9,Victorian Biodiversity Atlas,Felis catus,Cat,-37.50389,148.64707,2019,6,28,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2019-06-28,low
ec8e8bba-3121-4c12-bf53-540482b99c90,Victorian Biodiversity Atlas,Felis catus,Cat,-37.4863,142.26768,1988,10,12,Victoria,Southern Grampians (S),HUMAN_OBSERVATION,2,1988-10-12,low
ec9257ec-ea99-4950-aecb-ac482b6a7f83,Victorian Biodiversity Atlas,Felis catus,Cat,-36.61097,147.32051,1984,4,3,Victoria,Towong (S),HUMAN_OBSERVATION,1,1984-04-03,low
ec9345e7-693d-4b82-a553-745bea9b861f,Victorian Biodiversity Atlas,Felis catus,Cat,-37.02434,148.52852,1984,10,5,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,1984-10-05,low
ec988f18-1939-4001-a47c-613896900502,Victorian Biodiversity Atlas,Felis catus,Cat,-38.3969,145.29546,2021,7,17,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-07-17,low
ec9bd3c6-8da6-4449-82c5-f67062ae5e11,Victorian Biodiversity Atlas,Felis catus,Cat,-37.20151,142.44395,2020,7,13,Victoria,Northern Grampians (S),HUMAN_OBSERVATION,1,2020-07-13,low
ec9c7561-078a-46b4-9003-a252969e0ac3,Victorian Biodiversity Atlas,Felis catus,Cat,-37.78028,148.91525,1990,11,16,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,1990-11-16,low
eca61336-de33-40c2-9c3c-32e418a19765,Victorian Biodiversity Atlas,Felis catus,Cat,-37.35899,147.72893,2017,9,26,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-09-26,low
eca9eda0-d805-46f3-84bd-e8c6e25056df,Victorian Biodiversity Atlas,Felis catus,Cat,-37.22481,142.58375,2020,9,28,Victoria,Northern Grampians (S),HUMAN_OBSERVATION,1,2020-09-28,low
ecbeb1f7-734c-4300-a054-3fddc4db95e1,Victorian Biodiversity Atlas,Felis catus,Cat,-38.04361,141.16181,2018,11,1,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2018-11-01,low
ecc7a25a-4bd6-46e0-b4dd-ff497d21d392,Victorian Biodiversity Atlas,Felis catus,Cat,-37.8194,145.98236,2012,11,8,Victoria,Baw Baw (S),HUMAN_OBSERVATION,1,2012-11-08,low
ecd44838-1f2e-4ffd-a281-ecb2fdd02af8,Victorian Biodiversity Atlas,Felis catus,Cat,-38.31758,145.37306,2021,8,29,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-08-29,low
eceec2da-7f59-4a83-b7c2-a94d9e163420,Victorian Biodiversity Atlas,Felis catus,Cat,-37.34828,148.25911,2016,6,28,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2016-06-28,low
ecff26d2-a5c2-4530-bee8-dd0e996d1ea7,Victorian Biodiversity Atlas,Felis catus,Cat,-38.11619,141.45,2018,12,19,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2018-12-19,low
ed242c4c-efa6-4836-b10a-17cc7f0797cc,Victorian Biodiversity Atlas,Felis catus,Cat,-36.94422,148.39101,2021,6,16,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2021-06-16,low
ed243071-ffc1-4d97-b97a-1e58d8bf5a8d,Victorian Biodiversity Atlas,Felis catus,Cat,-38.00416,141.59492,2019,10,28,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2019-10-28,low
ed321194-d9d7-4958-9437-8a9941c46066,Victorian Biodiversity Atlas,Felis catus,Cat,-37.11812,142.42753,2020,7,27,Victoria,Northern Grampians (S),HUMAN_OBSERVATION,1,2020-07-27,low
ed32c359-3474-4621-9143-9dafab21b647,Victorian Biodiversity Atlas,Felis catus,Cat,-37.51773,145.93356,2018,10,4,Victoria,Murrindindi (S),HUMAN_OBSERVATION,1,2018-10-04,low
ed3b277b-8247-4ad8-9e43-38bd7d581149,Victorian Biodiversity Atlas,Felis catus,Cat,-37.8924,141.50587,2013,5,16,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2013-05-16,low
ed49c970-9258-4119-9663-3fc5d4254970,Victorian Biodiversity Atlas,Felis catus,Cat,-37.31366,148.33446,2012,5,1,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2012-05-01,low
ed5384a4-46d6-49ff-a7da-5399c5c8fb24,Victorian Biodiversity Atlas,Felis catus,Cat,-36.90487,145.91008,2020,5,15,Victoria,Benalla (RC),HUMAN_OBSERVATION,1,2020-05-15,low
ed5d4c05-2c4d-4f4a-ae15-515766f77d54,Victorian Biodiversity Atlas,Felis catus,Cat,-38.03376,141.04662,2013,11,11,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2013-11-11,low
ed6f7d9a-ff77-41e2-8875-c30621bca0eb,Victorian Biodiversity Atlas,Felis catus,Cat,-37.3658,145.88298,2021,2,18,Victoria,Murrindindi (S),HUMAN_OBSERVATION,1,2021-02-18,low
ed8d1916-5a6b-4883-8055-aca1427619d6,Victorian Biodiversity Atlas,Felis catus,Cat,-37.49108,149.26638,1993,7,15,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,1993-07-15,low
ed9f5c9b-76ba-438e-9faf-d02c6c9625d3,Victorian Biodiversity Atlas,Felis catus,Cat,-36.948,148.27125,2022,7,13,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2022-07-13,low
eda7c53e-0b72-4643-bc31-d1308058479c,Victorian Biodiversity Atlas,Felis catus,Cat,-36.9741,148.26106,2009,6,21,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2009-06-21,low
edb8aaae-02e5-4453-b076-008681c3c394,Victorian Biodiversity Atlas,Felis catus,Cat,-34.13663,141.84024,2020,1,14,Victoria,Mildura (RC),HUMAN_OBSERVATION,2,2020-01-14,low
edb97617-5e33-4078-ad1a-3487da6f968f,Victorian Biodiversity Atlas,Felis catus,Cat,-38.40526,145.38532,2021,7,25,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-07-25,low
edbe0ea0-fc55-4e89-bd39-f14a4949c1da,Victorian Biodiversity Atlas,Felis catus,Cat,-37.236,149.03223,2015,4,10,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2015-04-10,low
edd2c3ad-cd25-4555-b286-2517450da109,Victorian Biodiversity Atlas,Felis catus,Cat,-37.47213,145.42113,2015,4,28,Victoria,Murrindindi (S),HUMAN_OBSERVATION,1,2015-04-28,low
edd97870-2f2f-4e42-b3c1-f00379097b2e,Victorian Biodiversity Atlas,Felis catus,Cat,-37.45614,142.41553,2020,7,21,Victoria,Southern Grampians (S),HUMAN_OBSERVATION,1,2020-07-21,low
eddc600f-dc3c-4a85-b1ba-fc1daea27b24,Victorian Biodiversity Atlas,Felis catus,Cat,-37.02099,146.77145,2022,10,11,Victoria,Alpine (S),HUMAN_OBSERVATION,1,2022-10-11,low
ededcba2-64f0-420c-8934-764b5368c925,Victorian Biodiversity Atlas,Felis catus,Cat,-37.45029,149.34435,2020,8,3,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2020-08-03,low
edef5297-920c-40e0-ad40-34a1b29ef86a,Victorian Biodiversity Atlas,Felis catus,Cat,-38.35319,145.46269,2021,7,5,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-07-05,low
edf36847-fe49-4249-ba52-cbea48386996,Victorian Biodiversity Atlas,Felis catus,Cat,-37.41064,145.94405,2021,8,4,Victoria,Murrindindi (S),HUMAN_OBSERVATION,1,2021-08-04,low
ee018660-4810-4e66-a4e5-8a77dec0e656,Victorian Biodiversity Atlas,Felis catus,Cat,-38.23162,141.66993,2019,11,13,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2019-11-13,low
ee25ae86-f1ca-4f60-8ad9-66378168ae3b,Victorian Biodiversity Atlas,Felis catus,Cat,-38.29588,145.30304,2021,6,23,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-06-23,low
ee26b78c-ba5d-4110-8061-341242413892,Victorian Biodiversity Atlas,Felis catus,Cat,-38.0321,140.99027,2009,11,12,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2009-11-12,low
ee28c948-a510-4a71-9c00-b5d5a62207c8,Victorian Biodiversity Atlas,Felis catus,Cat,-37.07741,142.54433,1988,10,19,Victoria,Northern Grampians (S),HUMAN_OBSERVATION,1,1988-10-19,low
ee4456aa-060a-4f2f-b967-76217e5a8e05,Victorian Biodiversity Atlas,Felis catus,Cat,-37.28334,148.57322,1986,1,1,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,1986-01-01,low
ee4ada40-a267-4aa3-87a8-9e65c0c94705,Victorian Biodiversity Atlas,Felis catus,Cat,-37.87133,145.08608,1988,5,25,Victoria,Boroondara (C),HUMAN_OBSERVATION,1,1988-05-25,low
ee513092-3b55-47aa-ab48-f0c0e8cbfef3,Victorian Biodiversity Atlas,Felis catus,Cat,-36.45697,145.72372,2013,5,15,Victoria,Greater Shepparton (C),HUMAN_OBSERVATION,1,2013-05-15,low
ee5ba3ce-61c0-4816-9eb5-90d95ea79406,Victorian Biodiversity Atlas,Felis catus,Cat,-37.66538,148.51808,2023,9,25,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2023-09-25,low
ee5c9368-09c0-4dd6-908e-a616d7ca9552,Victorian Biodiversity Atlas,Felis catus,Cat,-37.5503,149.10971,2011,9,22,Victoria,East Gippsland (S),HUMAN_OBSERVATION,2,2011-09-22,low
ee6c6b6f-6c84-4ef8-bfd5-e11b8373606c,Victorian Biodiversity Atlas,Felis catus,Cat,-37.2668,142.42045,2011,11,19,Victoria,Southern Grampians (S),HUMAN_OBSERVATION,1,2011-11-19,low
ee6c708d-383b-4e43-969e-278b2b6b9c3c,Victorian Biodiversity Atlas,Felis catus,Cat,-38.91861,146.26804,2019,8,18,Victoria,South Gippsland (S),HUMAN_OBSERVATION,1,2019-08-18,low
ee73703d-3610-4c90-921b-5c645faef8e0,Victorian Biodiversity Atlas,Felis catus,Cat,-38.41954,145.34983,2021,6,24,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-06-24,low
ee73b53c-19f4-4fd4-a899-53d7a5eb8bf8,Victorian Biodiversity Atlas,Felis catus,Cat,-38.38942,145.38602,2021,7,8,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-07-08,low
ee79474d-3614-4904-93a3-d9859c89063f,Victorian Biodiversity Atlas,Felis catus,Cat,-37.52334,148.30895,2017,1,18,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-01-18,low
ee8067af-a009-4fe4-8fbf-a7798be0b094,Victorian Biodiversity Atlas,Felis catus,Cat,-38.5049,143.9853,2013,2,26,Victoria,Surf Coast (S),HUMAN_OBSERVATION,1,2013-02-26,low
ee842fd1-77d3-4da0-8560-2e7910086b36,Museums Victoria provider for OZCAM,Felis catus,Cat,-37.7812,147.924,2023,2,7,Victoria,East Gippsland (S),MACHINE_OBSERVATION,1,2023-02-07,low
ee874cef-ade4-4add-ad18-b901a7888c1e,Victorian Biodiversity Atlas,Felis catus,Cat,-37.65251,148.69119,2017,3,29,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-03-29,low
ee88f059-6124-4231-b0cd-5a0b970f5cdd,Victorian Biodiversity Atlas,Felis catus,Cat,-37.8701,142.0245,1987,1,17,Victoria,Southern Grampians (S),HUMAN_OBSERVATION,1,1987-01-17,low
ee94dc94-205e-44bc-919d-c35cd0529a98,Victorian Biodiversity Atlas,Felis catus,Cat,-37.31401,148.34067,2021,12,16,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2021-12-16,low
eea7c150-b86c-4d1c-aba4-083dc4381bab,Victorian Biodiversity Atlas,Felis catus,Cat,-37.4567,145.19612,2012,11,16,Victoria,Whittlesea (C),HUMAN_OBSERVATION,1,2012-11-16,low
eeac00a0-73f4-4dbe-91d4-f7165f15c6c2,Victorian Biodiversity Atlas,Felis catus,Cat,-37.59544,145.98299,2023,8,15,Victoria,Yarra Ranges (S),HUMAN_OBSERVATION,3,2023-08-15,low
eeae9218-54e1-4381-b458-0f24c45fd13d,Victorian Biodiversity Atlas,Felis catus,Cat,-37.52509,148.43044,2017,2,22,Victoria,East Gippsland (S),HUMAN_OBSERVATION,1,2017-02-22,low
eeb312bd-7a8e-4e48-8dee-adbfefc51432,Victorian Biodiversity Atlas,Felis catus,Cat,-38.3778,145.31377,2021,8,12,Victoria,Unincorporated Vic,HUMAN_OBSERVATION,1,2021-08-12,low
eebe2481-e331-4d66-a247-0e19c74bf571,Victorian Biodiversity Atlas,Felis catus,Cat,-36.61668,141.79847,2019,10,16,Victoria,West Wimmera (S),HUMAN_OBSERVATION,1,2019-10-16,low
eec08c58-27a0-4a69-a56e-3574a61b48a3,Victorian Biodiversity Atlas,Felis catus,Cat,-38.00656,141.01312,2009,11,11,Victoria,Glenelg (S),HUMAN_OBSERVATION,1,2009-11-11,low
